txt,lbl,prob_positve,user_id,clothes_id
chất_lượng sản_phẩm tốt đáng mua nha sẽ ủng_hộ shop lần sau,1,0.992852509021759,74,94
vừa và dẹp lắm ạ,1,0.9914597272872924,92,40
đúng với mô_tả đúng,1,0.6358078122138977,78,93
chất_liệu tốt,1,0.9819064140319824,55,6
màu_sắc trắng,0,0.0329040735960006,63,59
hàng ok ship e r vui_tính,1,0.99069744348526,88,54
hàng đúng với anh,1,0.810430645942688,60,66
lần sau ủng_hộ tiếp,1,0.9845848679542542,97,33
"sp tốt , giao nhanh",1,0.9828536510467528,21,7
chất_liệu ổn,1,0.8701111078262329,23,95
màu_sắc đẹp đúng ảnh,1,0.9907122254371644,53,63
đúng với mô_tả khá tốt,1,0.9873440265655518,58,1
hợp giá tiền lên mua de e r đi hoặc mua loại giá cao hơn để chất_liệu tốt hơn,1,0.9857736825942992,5,58
màu sắc đen,0,0.04629897326231,33,53
đúng với mô_tả chính_xác,1,0.5499988198280334,62,57
chất_liệu tốt,1,0.9819064140319824,15,49
"sản_phẩm đẹp nên mua nha , hình_ảnh chỉ mang tính_chất minh_hoạ để nhận xu",1,0.9229537844657898,52,2
màu_sắc trắng,0,0.0329040735960006,74,10
chất_liệu q ub di q b x k b x k q b xn m k x b k xn n k xn n h c b k xn k n x cn,0,0.021717881783843,80,70
q bs k b x k s x b x,0,0.0442936718463897,56,71
chất_liệu xốp,0,0.0214449875056743,62,6
màu sắc đen,0,0.04629897326231,79,51
đúng với mô tảy hình,0,0.3630732595920563,1,99
giao hàng nhanh,1,0.9721769690513612,86,55
dép xinh hơn mong_đợi,1,0.992922306060791,97,56
chất_liệu to ot s,1,0.991367518901825,63,55
màu sắc đen,0,0.04629897326231,75,96
đúng với mô_tả đúng,1,0.6358078122138977,12,2
giao hàng thân_thiện sản_phẩm tuy ê t h vời,1,0.9929174184799194,69,98
chất_liệu tốt,1,0.9819064140319824,47,64
màu_sắc den,0,0.0635563656687736,71,24
đúng với mô_tả dung,1,0.6456241607666016,33,89
dep đẹp lắm nha mọi người lại rẻ nữa mỗi người nên mua nhà,1,0.9929527640342712,57,46
hình_ảnh ko liên_quan mấy,0,0.0162638034671545,50,6
chất_liệu dép,0,0.0573370978236198,30,64
màu sắc đen,0,0.04629897326231,71,63
đúng với mô_tả hàng đúng mô_tả,1,0.7563883066177368,26,68
"dép đi êm , giá vừa_phải , giao hành n h anh , nên mua",1,0.9921748042106628,27,77
"hình_ảnh , vid mang tính_chất nhận xu",0,0.0153695894405245,57,11
chất_liệu mình kbt,0,0.0406245738267898,89,49
màu sắc đen,0,0.04629897326231,7,55
đúng với mô_tả đúng rù ii,0,0.0073912725783884,57,24
"dép đẹp quá a a mn ơii , rất đáng tiền n ka a",1,0.9928503036499025,95,83
"vừa rẻ lại còn vừa đẹp nữa chứ đ lun shop còn nhiệt_tình lắm nha mn ơi anh shipper thì rất là thân_thiện , tuyệt ời nka",1,0.992953598499298,4,32
chất_liệu ko biết,0,0.0073810080066323,12,62
màu sắc đen,0,0.04629897326231,55,97
đúng với mô_tả chuẩn,1,0.5591094493865967,68,79
đẹp ik êm chất_lượng sản_phẩm oke đong gói cẩn_thận và đẹp giao hành nhanh,1,0.9929320812225342,50,23
chất_liệu nhựa,0,0.0374431982636451,71,95
màu_sắc trắng,0,0.0329040735960006,15,77
đúng với mô_tả dép hôi lắm nha,0,0.0037041015457361,85,49
nhưng đi nhiều chải nhiều chắc cũng hết,0,0.1448966860771179,28,18
chất_liệu g h,0,0.0513276048004627,11,70
màu_sắc g y,1,0.8112601041793823,6,39
đúng với mô_tả ui,0,0.2353546321392059,5,63
x d g h hg b mo g cd d g yun b b h,0,0.041317906230688,54,66
b huu d bi yd r x d nu vy cr bbc e s ýgh h kg t y u h b,0,0.0040211086161434,62,28
chất_liệu dép đúc,0,0.0404035747051239,84,95
màu_sắc trắng,0,0.0329040735960006,82,33
"dép đẹp , om chuẩn , giao hàng n h anh , màu_sắc sáng",1,0.99293452501297,92,100
đẹp đi vừa chân shipper thân_thiện,1,0.9929176568984984,13,28
lười chụp nên lấy ảnh đồ_ăn,0,0.2103884369134903,84,29
chất_liệu cao_su,0,0.0517855510115623,6,23
màu_sắc trắng,0,0.0329040735960006,27,72
dễ bẩn nhanh bẩn ọp_ẹp hơi to,0,0.00608616694808,46,11
chất_liệu cho sao,0,0.0499935634434223,30,7
màu sắc đen,0,0.04629897326231,11,73
hàng rất ok và đẹp,1,0.9928389191627502,28,52
nhân_viên giao hàng nhiệt_tình,1,0.94697505235672,98,96
chất_liệu cao suu,1,0.97263103723526,86,62
màu_sắc trắng đúng với mô_tả,0,0.0470336079597473,75,72
sản_phẩm quá đẹp nha mọi người,1,0.9928610920906068,20,51
mình từng đặt ship nhầm tất nhưng shop hoàn vo uc he r k or ban k lại tk,0,0.0338795334100723,58,14
shop p uy_tín chất_lượng lam s nha mọi người,1,0.9928998947143556,51,79
màu sắc đen,0,0.04629897326231,67,97
đúng với mô_tả đúng,1,0.6358078122138977,78,39
dép đẹp đúng với hình_mẫu nên mua nha mn,1,0.992431640625,11,86
chất_liệu xốp,0,0.0214449875056743,59,93
màu sắc đen,0,0.04629897326231,76,30
giao hàng nhanh,1,0.9721769690513612,33,14
giá rẻ,1,0.6940082907676697,75,67
nhưng_mà giao lộn sie mk đặt nhưng shop giao nên hơi kích chân nhưng ko s vẫn cho shop sao,0,0.0095475083217024,17,77
chất_liệu nhua,0,0.0046799294650554,99,3
màu_sắc trắng,0,0.0329040735960006,25,56
đúng với mô_tả đúng y hình,1,0.7935330867767334,60,99
"dép đẹp mang êm , mà rẻ quá",1,0.992884397506714,49,54
đúng với mô_tả đúng nhưng hơi méo,0,0.2667258977890014,52,77
chất_liệu cao_su nma hơi mùi,0,0.0039184312336146,24,52
màu_sắc trắng,0,0.0329040735960006,81,62
"đẹp , đáng tiền n h anh , shop tận_tình nhưng dép có hơi bị nhiều cao_su thừa ra nma vẫn nên mua nhé",1,0.9917656779289246,54,98
sẽ ủng_hộ shop lần sau nx nhé,1,0.9903987646102904,8,22
thế_giới và cái kết của lãnh_đạo của đảng và nhà_nước hoa_hồng ý_kiến,1,0.9682209491729736,59,53
màu_sắc trắng,0,0.0329040735960006,89,14
đúng với mô_tả cỡ dép sai đặt về nó thành,0,0.0129688438028097,26,16
chất_liệu cao_su,0,0.0517855510115623,45,2
chất_liệu xốp,0,0.0214449875056743,83,17
màu_sắc kem,0,0.0085573745891451,19,74
đúng với mô_tả đúng,1,0.6358078122138977,18,58
săn sa le với giá k mà sợ kh gửi hàng đi nhưng dép đẹp lắm hơi nồng mùi nhựa tí,0,0.1526088565587997,58,81
chất_liệu nhựa,0,0.0374431982636451,71,58
màu sắc đen,0,0.04629897326231,59,19
đúng với mô_tả đúng,1,0.6358078122138977,32,39
"mở ra thì hơi mùi , bù lại dép đẹp vãi chưởng , s ti c ke r d â u , mừi điểm",1,0.9832065105438232,37,72
chất_liệu nhựa,0,0.0374431982636451,15,5
shop giao đúng hàng săn de al nên được giá hợp_lí dép đẹp nên mua nha,1,0.9929336309432985,77,69
chất_liệu k b,0,0.0408819280564785,79,3
màu sắc đen,0,0.04629897326231,84,35
đúng với mô_tả đúng,1,0.6358078122138977,46,88
ncl oki,1,0.7152411341667175,33,43
sản_phẩm đẹp hàng chất_lượng shop uy_tín_giáo hàng nhanh lắm nha,1,0.992919147014618,52,63
màu sắc đen,0,0.04629897326231,55,60
đúng với mô_tả giống với hình,0,0.4734799265861511,100,25
chất_liệu nhựa,0,0.0374431982636451,61,52
"dép đẹp , không khác với hình_mẫu , đi vừa ôm_chân",1,0.992456555366516,33,13
chất_liệu xốp,0,0.0214449875056743,66,97
màu_sắc xanh cốm,1,0.6518310308456421,93,72
"đúng với mô_tả đúng mô_tả , đẹp , đóng_gói cẩn_thận",1,0.992456078529358,9,15
s ti c ke r rất xinh,1,0.990638256072998,71,94
dép om sie,1,0.4982444047927856,8,61
mh thích đi rộ g n hơn xíu,0,0.4587011337280273,86,35
màu_sắc trắng,0,0.0329040735960006,29,76
hàng đẹp chất_liệu tốt nên mua,1,0.9927226901054382,5,7
ship e r giao hàng nhanh,1,0.8952375650405884,1,73
"hàng về sớm nhưng dép có cái vệt gì đó cứng đơ gỡ không ra , có mấy vết đen bẩn nhưng lau được , có vài chỗ bị hơi lõm lõm nhưng cũng nhỏ thôi không nhìn rõ",0,0.0555683337152004,22,57
màu_sắc nhắn_tin bảo shop gửi màu trắng mà shop gửi mày đen,0,0.0039208238013088,67,41
đúng với mô_tả không đúng,0,0.0130092669278383,41,31
tài_khoản mới nên mua có k à hh shop gửi đúng sie nhưng lại không gửi đúng màu cho mình buồn hết_sức,0,0.0064400727860629,94,98
chất_liệu dép đúc,0,0.0404035747051239,81,53
màu_sắc trắng,0,0.0329040735960006,16,70
đúng với mô_tả dúng,0,0.3014399409294128,67,52
mình mua sản_phẩm này mình thấy ok nói_chung là cũng mềm nên mua ạ,1,0.9921897053718568,11,13
đúng s nữa,1,0.8974878191947937,29,57
dép dẹp ổn sẽ ghé lần sau,1,0.9511476755142212,27,73
và tôi đã trở_lại sau ngày sử_dụng,1,0.8564355373382568,82,78
nó dễ rách lắm mọi ng ạ,0,0.0460504107177257,52,59
mua chục mặc ngày rách tanh_bành rụng hết hoạ_tiết r,0,0.0048108943738043,77,64
"dép xinh xỉu luôn , tui mang dép sie nên hơi chật tí nhưng_mà không sao",1,0.9866878390312196,69,71
"siêu đẹp , sẽ ủng_hộ típ",1,0.9929237365722656,95,26
bình_thường ẹo be i se l q k nao n o q mn d q m r hình_ảnh mang tính_chất nhận xu,0,0.0099169528111815,78,62
hàng đã nhận,1,0.8085511326789856,95,27
dép đi êm chất_liệu đẹp rất hài_lòng,1,0.9929336309432985,56,49
ủng_hộ tiếp,1,0.9887058138847352,64,81
màu_sắc trắng,0,0.0329040735960006,37,14
đúng với mô_tả đúng,1,0.6358078122138977,48,74
chất_liệu nhựa,0,0.0374431982636451,2,91
dép xinh lắm ạ,1,0.9917531609535216,76,33
"em mua được đ luôn cơ , thích lắm",1,0.9927483201026917,10,68
anh shipper thân_thiện lắm ạ em rất ưng,1,0.9926377534866332,10,32
nếu có dịp em sẽ ủng_hộ shop,1,0.9866401553153992,73,8
chất_liệu cao_su,0,0.0517855510115623,13,11
màu_sắc trắng,0,0.0329040735960006,83,78
đúng với mô_tả có,0,0.4907273352146148,19,77
đẹp lắm m nha a mỗi_tội mới mua về có mùi cao_su hơi nồng,1,0.9646846055984496,29,9
hàng ok và giao nhanh ạ,1,0.9720536470413208,62,44
đáng để mua,1,0.9895557761192322,44,87
n s h d h d bs h s s d d h d,0,0.0532353818416595,14,84
chất_liệu ok,1,0.9762645959854126,29,23
màu_sắc ok,1,0.9877118468284608,71,46
đúng với mô_tả đúng nhm hơi chật,0,0.2733766436576843,28,71
ok la xà len con ben nha nên mua nha nha nha nha,1,0.9820153713226318,67,60
rất đẹp xuất_sắc đi êm chân lắm lắm luân,1,0.9929378628730774,19,73
a bs h s v si b kan bs h s sb_son bao k sb s h,0,0.0438531376421451,4,1
"dép đẹp giao hàng n h anh , lần sau sẽ ủng_hộ tiếp h s h de hãng v sy du ta hi x h d k hy",1,0.9928258657455444,29,78
đúng với mô_tả chắc v,1,0.5980080366134644,40,89
chất_liệu chịu,0,0.0616726726293563,37,93
màu_sắc tím,0,0.0259991306811571,68,68
mùi cao_su hơi có mùi nồng_nặc nhưng vs giá tiền thì cx ok,0,0.2052531242370605,79,2
màu_sắc màu trắng cx đẹp nma mik thi k màu đen hơn,1,0.9108911752700806,50,100
chất_liệu đẹp,1,0.9897521734237672,75,7
"dép đẹp , giao hàng nhanh shop rất là thân_thiện nx cho shop sao nek",1,0.9929347634315492,59,81
vd và hình_ảnh chỉ mang tính_chất nhận xu,0,0.0040450301021337,41,86
chất_liệu nhựa,0,0.0374431982636451,41,75
màu_sắc trắng,0,0.0329040735960006,33,13
đúng với mô_tả đúng,1,0.6358078122138977,17,93
mới mua nên mùi hơi khó ngửi nhưng dép đẹp lắm,1,0.963265895843506,39,49
"giao hàng n h anh , dép tạm ổn , có một chiếc bị cong , mở_hàng ra nồng_nặc mùi cao_su",0,0.0110737783834338,42,30
giao hàng nhanh màu dép đẹp đóng_gói cẩn_thận đi nhẹ chân nhg mà ns to,1,0.9923897385597228,61,89
"giao hàng n h anh , hàng đẹp , mang êm chân siêu rẻ khi săn sa le sẽ ủng_hộ thim",1,0.992950201034546,25,4
chất_liệu nhựa,0,0.0374431982636451,33,15
màu sắc đen,0,0.04629897326231,94,50
mua hàng hộ nên không có ảnh,0,0.0589693039655685,72,51
mong rằng chất_lượng ok,1,0.9610623717308044,82,38
chất_liệu ko bt,0,0.0160449240356683,46,5
màu sắc đen,0,0.04629897326231,32,50
đúng với mô_tả đúng,1,0.6358078122138977,26,20
ổn á nhưng_mà cấn chỗ nào đó nhưng vẫn ổn ổn là ổn chứ vẫn ổn nó lạ lắm nhưng cũng ổn ổn vì nó ổn,1,0.8885160684585571,39,16
chất_liệu k bt,0,0.0503311417996883,89,28
màu sắc đen,0,0.04629897326231,9,55
đúng với mô_tả đúng,1,0.6358078122138977,24,43
đẹp,1,0.9928285479545592,70,70
chất_liệu tốt hàng đẹp đúng mẫu rất hài_lòng sẽ ủng_hộ lâu_dài hình_ảnh mang tc nhận xu,1,0.9928931593894958,93,47
rẻ mà đẹp mấy bạn nên mua nha,1,0.9928804636001588,79,62
đóng_gói rất kĩ và giao hàng nhanh lắm nha,1,0.9907145500183104,43,80
màu sắc đen,0,0.04629897326231,87,71
đúng với mô_tả đúng,1,0.6358078122138977,81,39
"dép đẹp lắmm , đúng với hình",1,0.9923225045204164,88,88
chất_liệu tốt,1,0.9819064140319824,18,75
giá rẻ nha mình mua đc giá sa le nên hời lắm đó nha mọi người nên mua,1,0.9928089380264282,70,82
dép đẹp lắm nha nên mua a a q a a,1,0.9926629066467284,68,19
dép màu đen có s ti c ke r nói_chung là đi đẹp giá rẻ cảm_ơn shop lần sau ủng_hộ tiếp,1,0.9928449988365172,58,56
chất_liệu bánh_mì,0,0.0666586831212043,55,49
màu_sắc trắng,0,0.0329040735960006,75,52
đẹp lắm mềm rất xinh,1,0.9929322004318236,8,6
đúng với mô_tả đúng,1,0.6358078122138977,75,9
chất_liệu cao_su,0,0.0517855510115623,22,8
màu_sắc trắng,0,0.0329040735960006,97,44
hình_ảnh và vid ko liên_quan nhưng dép siêu xinh luôn ạ,1,0.9651951789855956,69,52
mua đc vs giá cực rẻ nhưng chọn sie ko vừa vs chân cho lắm nên hơi bùn,1,0.9034510254859924,71,14
màu sắc đen,0,0.04629897326231,87,30
đúng với mô_tả ko,0,0.3063646554946899,48,11
mình đặt s mà đeo như kiểu s rom xấu nh shop đóng_gói cẩn_thận còn cho túi díp,0,0.0073428680188953,85,55
chất_liệu cao_su,0,0.0517855510115623,5,44
màu_sắc trắng,0,0.0329040735960006,50,4
đặt sie mà shop ship về đôi to dã_man,0,0.0042005483992397,35,84
hơi thất_vọng mong shop lần sau xem_xét kĩ trước khi giao hàng,0,0.0036273756995797,49,2
chất_liệu bền rất dễ vệ_sinh,1,0.9916644096374512,85,12
màu_sắc trắng,0,0.0329040735960006,34,91
đúng với mô_tả rất đúng,1,0.9894583225250244,80,24
chất_liệu dép,0,0.0573370978236198,43,31
màu_sắc trắng,0,0.0329040735960006,74,24
đúng với mô_tả,1,0.5360592007637024,60,41
hình_ảnh và video chỉ mang tính_chất nhận xu,0,0.0044593741185963,25,95
"săn sa le dc k , đi êm_ái , bền và đẹp vô_cùng luôn",1,0.9928407669067384,54,49
màu_sắc trắng,0,0.0329040735960006,83,77
đúng với mô_tả đúng,1,0.6358078122138977,35,86
"dép rất đẹp , giao hàng n h anh , mình mới đặt hôm_qua mà h nay đã có ruii , săn với giá k mà kh làm mình thất_vọng",1,0.5852236747741699,60,13
mọi người nên mua nha,1,0.991995096206665,75,12
"xài rất thích , sản_phẩm rất thơm và tôi hài_lòng về giá_cả cũng như chất_lượng",1,0.9929267764091492,4,35
hình_ảnh video chỉ mang tính_chất nhận xu,0,0.0043801893480122,63,29
sản_phẩm ổn sử_dụng đc,1,0.9246336817741394,31,13
hãy chìa_khoá để_ý đến bài cuối_cùng của t có_thể là hôm_nay giảm chỉ còn lại là một trong những ngày mới hết,0,0.0714708492159843,59,14
màu sắc đen,0,0.04629897326231,74,8
đúng với mô_tả đúng với miêu_tả,1,0.6436412930488586,91,88
hình_ảnh và video chỉ mang tính_chất minh_hoạ dép giống hình s ti c ke r dễ bụng dép cứng giá rẻ,0,0.0071949777193367,47,17
"sản_phẩm đẹp , giống hình , giao hàng nhanh hình_ảnh chỉ mang tính_chất nhận xu",0,0.4856636226177215,35,31
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,63,99
chất_liệu không biết,0,0.0280162431299686,89,77
màu_sắc trắng,0,0.0329040735960006,13,18
dép đúng với mô_tả hàng đẹp,1,0.9337137937545776,60,8
màu sắc đen,0,0.04629897326231,11,65
hình_ảnh đug với hàng được nhận nó chung rat a lq ưng dép đi nhe k trơn,1,0.992917537689209,16,47
chất_liệu ok,1,0.9762645959854126,4,95
màu_sắc ok,1,0.9877118468284608,85,71
đúng với mô_tả đẹp lại còn rẻ,1,0.9918930530548096,10,17
ảnh trên ko đùng app để màu tht cực_kì đẹp luôn đ cưng xỉu lần sau mik sẽ quay lại mua tiếp,1,0.9929640293121338,51,97
màu_sắc trắng,0,0.0329040735960006,23,36
đúng với mô_tả đúng,1,0.6358078122138977,62,28
quá ưng,1,0.9929376244544984,86,80
hàng rất đẹp và chuẩn,1,0.9929261803627014,100,43
giao nhanh,1,0.942258894443512,14,26
vừa_vặn,1,0.7902296781539917,2,42
ko bị hỏng hàng khi đến tay,1,0.957509219646454,70,62
đúng với mô_tả màu k đúng lắm,0,0.0411151424050331,38,37
chất_liệu nhựa,0,0.0374431982636451,18,55
màu_sắc be,0,0.0554174929857254,9,83
"hơi có mùi hắc , dép k đc như trên hình n nói_chung là ổn",0,0.116355650126934,65,87
màu_sắc trắng,0,0.0329040735960006,78,14
đúng với mô tảo k,0,0.0556600503623485,38,69
xinh phết v,1,0.9927411079406738,99,90
sản_phẩm chỉ có k nhưng rất tốt tôi đặt thì tưởng xẽ lừa_đảo nhưng rất đẹp và rẻ nữ các bạn nên mua,1,0.9577308297157288,78,59
dép xinh lắm mn ơi,1,0.9919191002845764,67,93
shop tư_vấn nhiệt_tình dễ_thương nữa,1,0.992472767829895,34,9
sẽ ủng_hộ shop tiếp,1,0.9906134605407716,13,69
chất_liệu tốt,1,0.9819064140319824,85,45
màu_sắc đẹp,1,0.9893948435783386,48,31
đúng với mô_tả đúng,1,0.6358078122138977,55,46
sản_phẩm chất_lượng tốt_đẹp như hình ạ,1,0.992508351802826,53,58
chất_liệu ok,1,0.9762645959854126,53,38
màu_sắc ok,1,0.9877118468284608,39,26
đúng với mô_tả đẹp,1,0.9408416152000428,86,22
ok đẹp hình_ảnh mang tính_chất nhận xử,0,0.2965708673000335,40,96
chất_liệu mũ,0,0.0542560517787933,54,59
màu_sắc trắng,0,0.0329040735960006,87,81
